Event_ID,Appeal_ID,Event_Timestamp,Process_Stage,Event_Type,Team_ID,User_Role,Delay_Reason,Event_Sequence
EVT-0018508,APL-2026-002103,2026-09-30 12:07:00,Routing,Routed to Team,TM-01,Intake Supervisor,,5
EVT-0018509,APL-2026-002104,2026-06-08 11:38:00,Intake,Appeal Received,TM-03,Intake Specialist,,1
EVT-0018510,APL-2026-002104,2026-06-08 09:30:00,Intake,Intake Logged,TM-03,Intake Specialist,,2
EVT-0018511,APL-2026-002104,2026-06-08 08:45:00,Validation,Validation Completed,TM-03,Intake Specialist,,3
EVT-0018512,APL-2026-002104,2026-06-08 08:38:00,Classification,Type Assigned,TM-03,Intake Supervisor,,4
EVT-0018513,APL-2026-002104,2026-06-09 16:07:00,Routing,Routed to Team,TM-03,Intake Supervisor,,5
EVT-0018514,APL-2026-002104,2026-06-09 08:30:00,Review,Review Started,TM-03,Reviewer,,6
EVT-0018515,APL-2026-002104,2026-06-16 09:38:00,Decision,Decision: Overturned,TM-03,Reviewer,,7
EVT-0018516,APL-2026-002104,2026-06-16 16:38:00,Closure,Case Closed,TM-03,Reporting Analyst,,8
EVT-0018517,APL-2026-002105,2026-01-20 14:30:00,Intake,Appeal Received,TM-01,Intake Specialist,,1
EVT-0018518,APL-2026-002105,2026-01-22 16:30:00,Intake,Intake Logged,TM-01,Intake Specialist,,2
EVT-0018519,APL-2026-002105,2026-01-22 13:07:00,Validation,Validation Failed,TM-01,Intake Specialist,RC-02,3
EVT-0018520,APL-2026-002105,2026-01-22 11:22:00,Classification,Type Assigned,TM-01,Intake Supervisor,,4
EVT-0018521,APL-2026-002105,2026-01-28 08:00:00,Routing,Routed to Team,TM-01,Intake Supervisor,,5
EVT-0018522,APL-2026-002105,2026-01-28 09:45:00,Review,Review Started,TM-01,Reviewer,,6
EVT-0018523,APL-2026-002105,2026-01-29 14:15:00,Information Request,Information Requested,TM-01,Reviewer,RC-05,7
EVT-0018524,APL-2026-002105,2026-02-13 12:38:00,Escalation,Escalated,TM-06,Clinical Review Lead,RC-14,8
EVT-0018525,APL-2026-002105,2026-02-16 11:22:00,Information Request,Information Received,TM-01,Reviewer,RC-05,9
EVT-0018526,APL-2026-002105,2026-03-09 09:52:00,Decision,Decision: Upheld,TM-01,Reviewer,,10
EVT-0018527,APL-2026-002105,2026-03-10 12:45:00,Closure,Case Closed,TM-01,Reporting Analyst,,11
EVT-0018528,APL-2026-002106,2026-05-14 08:22:00,Intake,Appeal Received,TM-02,Intake Specialist,,1
EVT-0018529,APL-2026-002106,2026-05-14 14:52:00,Intake,Intake Logged,TM-02,Intake Specialist,,2
EVT-0018530,APL-2026-002106,2026-05-14 13:30:00,Validation,Validation Completed,TM-02,Intake Specialist,,3
EVT-0018531,APL-2026-002106,2026-05-14 16:07:00,Classification,Type Assigned,TM-02,Intake Supervisor,,4
EVT-0018532,APL-2026-002106,2026-05-18 08:15:00,Routing,Routed to Team,TM-02,Intake Supervisor,,5
EVT-0018533,APL-2026-002106,2026-05-18 08:52:00,Review,Review Started,TM-02,Reviewer,,6
EVT-0018534,APL-2026-002106,2026-06-03 12:22:00,Decision,Decision: Overturned,TM-02,Reviewer,,7
EVT-0018535,APL-2026-002106,2026-06-05 17:22:00,Closure,Case Closed,TM-02,Reporting Analyst,,8
EVT-0018536,APL-2026-002107,2026-05-04 09:52:00,Intake,Appeal Received,TM-03,Intake Specialist,,1
EVT-0018537,APL-2026-002107,2026-05-05 08:15:00,Intake,Intake Logged,TM-03,Intake Specialist,,2
EVT-0018538,APL-2026-002107,2026-05-05 12:45:00,Validation,Validation Completed,TM-03,Intake Specialist,,3
EVT-0018539,APL-2026-002107,2026-05-05 14:00:00,Classification,Type Assigned,TM-03,Intake Supervisor,,4
EVT-0018540,APL-2026-002107,2026-05-05 14:52:00,Routing,Routed to Team,TM-03,Intake Supervisor,,5
EVT-0018541,APL-2026-002107,2026-05-05 17:38:00,Review,Review Started,TM-03,Reviewer,,6
EVT-0018542,APL-2026-002107,2026-05-06 10:15:00,Decision,Decision: Upheld,TM-03,Reviewer,,7
EVT-0018543,APL-2026-002107,2026-05-06 08:22:00,Closure,Case Closed,TM-03,Reporting Analyst,,8
EVT-0018544,APL-2026-002108,2026-04-20 12:00:00,Intake,Appeal Received,TM-04,Intake Specialist,,1
EVT-0018545,APL-2026-002108,2026-04-20 08:52:00,Intake,Intake Logged,TM-04,Intake Specialist,,2
EVT-0018546,APL-2026-002108,2026-04-20 15:22:00,Validation,Validation Completed,TM-04,Intake Specialist,,3
EVT-0018547,APL-2026-002108,2026-04-20 16:00:00,Classification,Type Assigned,TM-04,Intake Supervisor,,4
EVT-0018548,APL-2026-002108,2026-04-24 15:38:00,Routing,Routed to Team,TM-04,Intake Supervisor,,5
EVT-0018549,APL-2026-002108,2026-04-29 12:52:00,Review,Review Started,TM-04,Reviewer,,6
EVT-0018550,APL-2026-002108,2026-05-01 14:38:00,Decision,Decision: Partially Overturned,TM-04,Reviewer,,7
EVT-0018551,APL-2026-002108,2026-05-04 11:38:00,Closure,Case Closed,TM-04,Reporting Analyst,,8
EVT-0018552,APL-2026-002109,2026-07-20 08:30:00,Intake,Appeal Received,TM-02,Intake Specialist,,1
EVT-0018553,APL-2026-002109,2026-07-20 15:52:00,Intake,Intake Logged,TM-02,Intake Specialist,,2
EVT-0018554,APL-2026-002109,2026-07-20 14:15:00,Validation,Validation Completed,TM-02,Intake Specialist,,3
EVT-0018555,APL-2026-002109,2026-07-20 13:15:00,Classification,Type Assigned,TM-02,Intake Supervisor,,4
EVT-0018556,APL-2026-002109,2026-07-21 14:00:00,Routing,Routed to Team,TM-02,Intake Supervisor,,5
EVT-0018557,APL-2026-002109,2026-07-21 15:07:00,Review,Review Started,TM-02,Reviewer,,6
EVT-0018558,APL-2026-002109,2026-07-23 09:38:00,Decision,Decision: Partially Overturned,TM-02,Reviewer,,7
EVT-0018559,APL-2026-002109,2026-07-23 09:07:00,Closure,Case Closed,TM-02,Reporting Analyst,,8
EVT-0018560,APL-2026-002110,2026-03-07 11:15:00,Intake,Appeal Received,TM-04,Intake Specialist,,1
EVT-0018561,APL-2026-002110,2026-03-07 15:07:00,Intake,Intake Logged,TM-04,Intake Specialist,,2
EVT-0018562,APL-2026-002110,2026-03-07 09:45:00,Validation,Validation Failed,TM-04,Intake Specialist,RC-02,3
EVT-0018563,APL-2026-002110,2026-03-07 14:07:00,Classification,Type Assigned,TM-04,Intake Supervisor,,4
EVT-0018564,APL-2026-002110,2026-03-12 17:00:00,Routing,Routed to Team,TM-04,Intake Supervisor,,5
EVT-0018565,APL-2026-002110,2026-03-12 11:22:00,Review,Review Started,TM-04,Reviewer,,6
EVT-0018566,APL-2026-002110,2026-03-13 13:52:00,Information Request,Information Requested,TM-04,Reviewer,RC-05,7
EVT-0018567,APL-2026-002110,2026-03-23 10:30:00,Escalation,Escalated,TM-06,Clinical Review Lead,RC-14,8
EVT-0018568,APL-2026-002110,2026-03-24 15:30:00,Information Request,Information Received,TM-04,Reviewer,RC-05,9
EVT-0018569,APL-2026-002110,2026-04-03 08:22:00,Decision,Decision: Upheld,TM-04,Reviewer,,10
EVT-0018570,APL-2026-002110,2026-04-06 13:00:00,Closure,Case Closed,TM-04,Reporting Analyst,,11
EVT-0018571,APL-2026-002111,2026-05-17 17:15:00,Intake,Appeal Received,TM-01,Intake Specialist,,1
EVT-0018572,APL-2026-002111,2026-05-17 17:22:00,Intake,Intake Logged,TM-01,Intake Specialist,,2
EVT-0018573,APL-2026-002111,2026-05-17 11:52:00,Validation,Validation Completed,TM-01,Intake Specialist,,3
EVT-0018574,APL-2026-002111,2026-05-17 15:45:00,Classification,Type Assigned,TM-01,Intake Supervisor,,4
EVT-0018575,APL-2026-002111,2026-05-18 11:07:00,Routing,Routed to Team,TM-01,Intake Supervisor,,5
EVT-0018576,APL-2026-002111,2026-05-20 13:00:00,Review,Review Started,TM-01,Reviewer,,6
EVT-0018577,APL-2026-002111,2026-05-22 12:07:00,Review,Rework Started,TM-01,Reviewer,RC-01,7
EVT-0018578,APL-2026-002111,2026-05-26 14:52:00,Decision,Decision: Upheld,TM-01,Reviewer,,8
EVT-0018579,APL-2026-002111,2026-05-27 09:30:00,Closure,Case Closed,TM-01,Reporting Analyst,,9
EVT-0018580,APL-2026-002112,2026-05-22 14:00:00,Intake,Appeal Received,TM-01,Intake Specialist,,1
EVT-0018581,APL-2026-002112,2026-05-25 10:30:00,Intake,Intake Logged,TM-01,Intake Specialist,,2
EVT-0018582,APL-2026-002112,2026-05-25 13:00:00,Validation,Validation Failed,TM-01,Intake Specialist,RC-02,3
EVT-0018583,APL-2026-002112,2026-05-25 09:22:00,Classification,Type Assigned,TM-01,Intake Supervisor,,4
EVT-0018584,APL-2026-002112,2026-05-25 12:38:00,Routing,Routed to Team,TM-01,Intake Supervisor,,5
EVT-0018585,APL-2026-002112,2026-05-25 14:00:00,Review,Review Started,TM-01,Reviewer,,6
EVT-0018586,APL-2026-002112,2026-05-26 09:38:00,Information Request,Information Requested,TM-01,Reviewer,RC-05,7
EVT-0018587,APL-2026-002112,2026-06-09 09:15:00,Information Request,Information Received,TM-01,Reviewer,RC-05,8
EVT-0018588,APL-2026-002112,2026-06-10 14:00:00,Decision,Decision: Overturned,TM-01,Reviewer,,9
EVT-0018589,APL-2026-002112,2026-06-11 09:22:00,Closure,Case Closed,TM-01,Reporting Analyst,,10
EVT-0018590,APL-2026-002113,2026-05-17 08:07:00,Intake,Appeal Received,TM-04,Intake Specialist,,1
EVT-0018591,APL-2026-002113,2026-05-17 14:38:00,Intake,Intake Logged,TM-04,Intake Specialist,,2
EVT-0018592,APL-2026-002113,2026-05-17 17:38:00,Validation,Validation Completed,TM-04,Intake Specialist,,3
EVT-0018593,APL-2026-002113,2026-05-17 14:00:00,Classification,Type Assigned,TM-04,Intake Supervisor,,4
EVT-0018594,APL-2026-002113,2026-05-20 11:30:00,Routing,Routed to Team,TM-04,Intake Supervisor,,5
EVT-0018595,APL-2026-002113,2026-05-20 15:00:00,Routing,Routing Error Identified,TM-04,Intake Supervisor,RC-04,6
EVT-0018596,APL-2026-002113,2026-05-21 08:38:00,Routing,Case Reassigned,TM-07,Intake Supervisor,RC-04,7
EVT-0018597,APL-2026-002113,2026-05-21 09:15:00,Review,Review Started,TM-07,Reviewer,,8
EVT-0018598,APL-2026-002113,2026-05-25 09:07:00,Review,Rework Started,TM-07,Reviewer,RC-01,9
EVT-0018599,APL-2026-002113,2026-06-03 11:38:00,Decision,Decision: Upheld,TM-07,Reviewer,,10
EVT-0018600,APL-2026-002113,2026-06-04 12:00:00,Closure,Case Closed,TM-07,Reporting Analyst,,11
EVT-0018601,APL-2026-002114,2026-04-23 08:30:00,Intake,Appeal Received,TM-02,Intake Specialist,,1
EVT-0018602,APL-2026-002114,2026-04-23 17:38:00,Intake,Intake Logged,TM-02,Intake Specialist,,2
EVT-0018603,APL-2026-002114,2026-04-23 12:00:00,Validation,Validation Completed,TM-02,Intake Specialist,,3
EVT-0018604,APL-2026-002114,2026-04-23 10:07:00,Classification,Type Assigned,TM-02,Intake Supervisor,,4
EVT-0018605,APL-2026-002114,2026-04-24 08:38:00,Routing,Routed to Team,TM-02,Intake Supervisor,,5
EVT-0018606,APL-2026-002114,2026-04-24 10:07:00,Review,Review Started,TM-02,Reviewer,,6
EVT-0018607,APL-2026-002114,2026-05-01 16:30:00,Decision,Decision: Overturned,TM-02,Reviewer,,7
EVT-0018608,APL-2026-002114,2026-05-04 09:52:00,Closure,Case Closed,TM-02,Reporting Analyst,,8
EVT-0018609,APL-2026-002115,2026-07-07 12:15:00,Intake,Appeal Received,TM-04,Intake Specialist,,1
EVT-0018610,APL-2026-002115,2026-07-07 17:45:00,Intake,Intake Logged,TM-04,Intake Specialist,,2
EVT-0018611,APL-2026-002115,2026-07-07 12:30:00,Validation,Validation Failed,TM-04,Intake Specialist,RC-02,3
EVT-0018612,APL-2026-002115,2026-07-07 13:22:00,Classification,Type Assigned,TM-04,Intake Supervisor,,4
EVT-0018613,APL-2026-002115,2026-07-08 14:38:00,Routing,Routed to Team,TM-04,Intake Supervisor,,5
EVT-0018614,APL-2026-002115,2026-07-08 12:38:00,Review,Review Started,TM-04,Reviewer,,6
EVT-0018615,APL-2026-002115,2026-07-10 15:52:00,Review,Rework Started,TM-04,Reviewer,RC-01,7
EVT-0018616,APL-2026-002115,2026-07-10 14:15:00,Decision,Decision: Upheld,TM-04,Reviewer,,8
EVT-0018617,APL-2026-002115,2026-07-17 17:00:00,Closure,Case Closed,TM-04,Reporting Analyst,,9
EVT-0018618,APL-2026-002116,2026-01-24 10:07:00,Intake,Appeal Received,TM-07,Intake Specialist,,1
EVT-0018619,APL-2026-002116,2026-01-26 09:38:00,Intake,Intake Logged,TM-07,Intake Specialist,,2
EVT-0018620,APL-2026-002116,2026-01-26 12:07:00,Validation,Validation Completed,TM-07,Intake Specialist,,3
EVT-0018621,APL-2026-002116,2026-01-26 10:52:00,Classification,Type Assigned,TM-07,Intake Supervisor,,4
EVT-0018622,APL-2026-002116,2026-01-27 15:15:00,Routing,Routed to Team,TM-07,Intake Supervisor,,5
EVT-0018623,APL-2026-002116,2026-01-27 12:38:00,Review,Review Started,TM-07,Reviewer,,6
EVT-0018624,APL-2026-002116,2026-01-28 17:30:00,Escalation,Escalated,TM-06,Clinical Review Lead,RC-14,7
EVT-0018625,APL-2026-002116,2026-02-04 17:45:00,Decision,Decision: Overturned,TM-07,Reviewer,,8
EVT-0018626,APL-2026-002116,2026-02-04 09:15:00,Closure,Case Closed,TM-07,Reporting Analyst,,9
EVT-0018627,APL-2026-002117,2026-05-26 12:38:00,Intake,Appeal Received,TM-04,Intake Specialist,,1
EVT-0018628,APL-2026-002117,2026-05-26 10:38:00,Intake,Intake Logged,TM-04,Intake Specialist,,2
EVT-0018629,APL-2026-002117,2026-05-26 13:30:00,Validation,Validation Completed,TM-04,Intake Specialist,,3
EVT-0018630,APL-2026-002117,2026-05-26 12:38:00,Classification,Type Assigned,TM-04,Intake Supervisor,,4
EVT-0018631,APL-2026-002117,2026-05-27 15:52:00,Routing,Routed to Team,TM-04,Intake Supervisor,,5
EVT-0018632,APL-2026-002117,2026-06-01 15:07:00,Review,Review Started,TM-04,Reviewer,,6
EVT-0018633,APL-2026-002117,2026-06-02 12:52:00,Escalation,Escalated,TM-06,Clinical Review Lead,RC-14,7
EVT-0018634,APL-2026-002117,2026-06-10 14:22:00,Decision,Decision: Partially Overturned,TM-04,Reviewer,,8
EVT-0018635,APL-2026-002117,2026-06-11 08:22:00,Closure,Case Closed,TM-04,Reporting Analyst,,9
EVT-0018636,APL-2026-002118,2026-08-17 09:15:00,Intake,Appeal Received,TM-04,Intake Specialist,,1
EVT-0018637,APL-2026-002118,2026-08-17 13:00:00,Intake,Intake Logged,TM-04,Intake Specialist,,2
EVT-0018638,APL-2026-002118,2026-08-17 08:45:00,Validation,Validation Completed,TM-04,Intake Specialist,,3
EVT-0018639,APL-2026-002118,2026-08-17 12:38:00,Classification,Type Assigned,TM-04,Intake Supervisor,,4
EVT-0018640,APL-2026-002118,2026-08-17 09:07:00,Routing,Routed to Team,TM-04,Intake Supervisor,,5
EVT-0018641,APL-2026-002118,2026-08-18 10:52:00,Routing,Case Reassigned,TM-01,Intake Supervisor,RC-04,6
EVT-0018642,APL-2026-002118,2026-08-20 13:38:00,Review,Review Started,TM-01,Reviewer,,7
EVT-0018643,APL-2026-002118,2026-08-28 10:52:00,Decision,Decision: Overturned,TM-01,Reviewer,,8
EVT-0018644,APL-2026-002118,2026-08-31 17:38:00,Closure,Case Closed,TM-01,Reporting Analyst,,9
EVT-0018645,APL-2026-002119,2026-03-12 15:52:00,Intake,Appeal Received,TM-04,Intake Specialist,,1
EVT-0018646,APL-2026-002119,2026-03-12 12:45:00,Intake,Intake Logged,TM-04,Intake Specialist,,2
EVT-0018647,APL-2026-002119,2026-03-12 12:52:00,Validation,Validation Completed,TM-04,Intake Specialist,,3
EVT-0018648,APL-2026-002119,2026-03-12 09:22:00,Classification,Type Assigned,TM-04,Intake Supervisor,,4
EVT-0018649,APL-2026-002119,2026-03-12 08:38:00,Routing,Routed to Team,TM-04,Intake Supervisor,,5
EVT-0018650,APL-2026-002119,2026-03-16 08:07:00,Review,Review Started,TM-04,Reviewer,,6
EVT-0018651,APL-2026-002119,2026-03-25 14:30:00,Decision,Decision: Upheld,TM-04,Reviewer,,7
EVT-0018652,APL-2026-002119,2026-03-25 14:52:00,Closure,Case Closed,TM-04,Reporting Analyst,,8
EVT-0018653,APL-2026-002120,2026-03-10 12:30:00,Intake,Appeal Received,TM-07,Intake Specialist,,1
EVT-0018654,APL-2026-002120,2026-03-11 11:30:00,Intake,Intake Logged,TM-07,Intake Specialist,,2
EVT-0018655,APL-2026-002120,2026-03-11 10:52:00,Validation,Validation Completed,TM-07,Intake Specialist,,3
EVT-0018656,APL-2026-002120,2026-03-11 08:38:00,Classification,Type Assigned,TM-07,Intake Supervisor,,4
EVT-0018657,APL-2026-002120,2026-03-11 08:52:00,Routing,Routed to Team,TM-07,Intake Supervisor,,5
EVT-0018658,APL-2026-002120,2026-03-12 17:00:00,Routing,Case Reassigned,TM-03,Intake Supervisor,RC-04,6
EVT-0018659,APL-2026-002120,2026-03-16 16:00:00,Review,Review Started,TM-03,Reviewer,,7
EVT-0018660,APL-2026-002120,2026-03-24 09:52:00,Decision,Decision: Overturned,TM-03,Reviewer,,8
EVT-0018661,APL-2026-002120,2026-03-25 16:22:00,Closure,Case Closed,TM-03,Reporting Analyst,,9
EVT-0018662,APL-2026-002121,2026-05-12 13:00:00,Intake,Appeal Received,TM-07,Intake Specialist,,1
EVT-0018663,APL-2026-002121,2026-05-12 11:30:00,Intake,Intake Logged,TM-07,Intake Specialist,,2
EVT-0018664,APL-2026-002121,2026-05-12 08:45:00,Validation,Validation Completed,TM-07,Intake Specialist,,3
EVT-0018665,APL-2026-002121,2026-05-12 15:15:00,Classification,Type Assigned,TM-07,Intake Supervisor,,4
EVT-0018666,APL-2026-002121,2026-05-13 08:15:00,Routing,Routed to Team,TM-07,Intake Supervisor,,5
EVT-0018667,APL-2026-002121,2026-05-15 13:15:00,Review,Review Started,TM-07,Reviewer,,6
EVT-0018668,APL-2026-002121,2026-05-18 13:38:00,Decision,Decision: Upheld,TM-07,Reviewer,,7
EVT-0018669,APL-2026-002121,2026-05-25 15:38:00,Closure,Case Closed,TM-07,Reporting Analyst,,8
EVT-0018670,APL-2026-002122,2026-08-23 14:15:00,Intake,Appeal Received,TM-07,Intake Specialist,,1
EVT-0018671,APL-2026-002122,2026-08-23 16:07:00,Intake,Intake Logged,TM-07,Intake Specialist,,2
EVT-0018672,APL-2026-002122,2026-08-23 12:00:00,Validation,Validation Completed,TM-07,Intake Specialist,,3
EVT-0018673,APL-2026-002122,2026-08-23 08:07:00,Classification,Type Assigned,TM-07,Intake Supervisor,,4
EVT-0018674,APL-2026-002122,2026-08-24 16:45:00,Routing,Routed to Team,TM-07,Intake Supervisor,,5
EVT-0018675,APL-2026-002122,2026-08-24 17:00:00,Review,Review Started,TM-07,Reviewer,,6
EVT-0018676,APL-2026-002122,2026-09-02 08:07:00,Decision,Decision: Partially Overturned,TM-07,Reviewer,,7
EVT-0018677,APL-2026-002122,2026-09-09 14:15:00,Closure,Case Closed,TM-07,Reporting Analyst,,8
EVT-0018678,APL-2026-002123,2026-01-14 08:15:00,Intake,Appeal Received,TM-07,Intake Specialist,,1
EVT-0018679,APL-2026-002123,2026-01-14 11:22:00,Intake,Intake Logged,TM-07,Intake Specialist,,2
EVT-0018680,APL-2026-002123,2026-01-14 10:45:00,Validation,Validation Completed,TM-07,Intake Specialist,,3
EVT-0018681,APL-2026-002123,2026-01-14 08:15:00,Classification,Type Assigned,TM-07,Intake Supervisor,,4
EVT-0018682,APL-2026-002123,2026-01-14 14:00:00,Routing,Routed to Team,TM-07,Intake Supervisor,,5
EVT-0018683,APL-2026-002123,2026-01-19 12:00:00,Review,Review Started,TM-07,Reviewer,,6
EVT-0018684,APL-2026-002123,2026-01-21 14:45:00,Decision,Decision: Partially Overturned,TM-07,Reviewer,,7
EVT-0018685,APL-2026-002123,2026-01-21 12:22:00,Closure,Case Closed,TM-07,Reporting Analyst,,8
EVT-0018686,APL-2026-002124,2026-03-25 17:00:00,Intake,Appeal Received,TM-01,Intake Specialist,,1
EVT-0018687,APL-2026-002124,2026-03-25 16:38:00,Intake,Intake Logged,TM-01,Intake Specialist,,2
EVT-0018688,APL-2026-002124,2026-03-25 09:52:00,Validation,Validation Completed,TM-01,Intake Specialist,,3
EVT-0018689,APL-2026-002124,2026-03-25 13:00:00,Classification,Type Assigned,TM-01,Intake Supervisor,,4
EVT-0018690,APL-2026-002124,2026-03-26 14:30:00,Routing,Routed to Team,TM-01,Intake Supervisor,,5
EVT-0018691,APL-2026-002124,2026-03-26 12:38:00,Routing,Routing Error Identified,TM-01,Intake Supervisor,RC-04,6
EVT-0018692,APL-2026-002124,2026-03-26 14:07:00,Review,Review Started,TM-05,Reviewer,,7
EVT-0018693,APL-2026-002124,2026-03-27 15:38:00,Routing,Case Reassigned,TM-05,Intake Supervisor,RC-04,8
EVT-0018694,APL-2026-002124,2026-03-31 16:38:00,Decision,Decision: Overturned,TM-05,Reviewer,,9
EVT-0018695,APL-2026-002124,2026-03-31 15:07:00,Closure,Case Closed,TM-05,Reporting Analyst,,10
EVT-0018696,APL-2026-002125,2026-02-11 11:52:00,Intake,Appeal Received,TM-04,Intake Specialist,,1
EVT-0018697,APL-2026-002125,2026-02-12 12:30:00,Intake,Intake Logged,TM-04,Intake Specialist,,2
EVT-0018698,APL-2026-002125,2026-02-12 11:15:00,Validation,Validation Completed,TM-04,Intake Specialist,,3
EVT-0018699,APL-2026-002125,2026-02-12 16:52:00,Classification,Type Assigned,TM-04,Intake Supervisor,,4
EVT-0018700,APL-2026-002125,2026-02-13 11:52:00,Routing,Routed to Team,TM-04,Intake Supervisor,,5
EVT-0018701,APL-2026-002125,2026-02-13 15:22:00,Review,Review Started,TM-04,Reviewer,,6
EVT-0018702,APL-2026-002125,2026-02-20 12:22:00,Decision,Decision: Upheld,TM-04,Reviewer,,7
EVT-0018703,APL-2026-002125,2026-02-20 16:22:00,Closure,Case Closed,TM-04,Reporting Analyst,,8
EVT-0018704,APL-2026-002126,2026-01-15 08:07:00,Intake,Appeal Received,TM-05,Intake Specialist,,1
EVT-0018705,APL-2026-002126,2026-01-16 14:22:00,Intake,Intake Logged,TM-05,Intake Specialist,,2
EVT-0018706,APL-2026-002126,2026-01-16 10:52:00,Validation,Validation Completed,TM-05,Intake Specialist,,3
EVT-0018707,APL-2026-002126,2026-01-16 14:00:00,Classification,Type Assigned,TM-05,Intake Supervisor,,4
EVT-0018708,APL-2026-002126,2026-01-20 09:07:00,Routing,Routed to Team,TM-05,Intake Supervisor,,5
EVT-0018709,APL-2026-002126,2026-01-20 12:00:00,Review,Review Started,TM-05,Reviewer,,6
EVT-0018710,APL-2026-002126,2026-02-05 14:07:00,Decision,Decision: Overturned,TM-05,Reviewer,,7
EVT-0018711,APL-2026-002126,2026-02-06 08:00:00,Closure,Case Closed,TM-05,Reporting Analyst,,8
EVT-0018712,APL-2026-002127,2026-07-04 09:15:00,Intake,Appeal Received,TM-07,Intake Specialist,,1
EVT-0018713,APL-2026-002127,2026-07-06 11:15:00,Intake,Intake Logged,TM-07,Intake Specialist,,2
EVT-0018714,APL-2026-002127,2026-07-06 09:15:00,Validation,Validation Completed,TM-07,Intake Specialist,,3
EVT-0018715,APL-2026-002127,2026-07-06 08:22:00,Classification,Type Assigned,TM-07,Intake Supervisor,,4
EVT-0018716,APL-2026-002127,2026-07-06 09:15:00,Routing,Routed to Team,TM-07,Intake Supervisor,,5
EVT-0018717,APL-2026-002127,2026-07-06 14:00:00,Review,Review Started,TM-07,Reviewer,,6
EVT-0018718,APL-2026-002127,2026-07-14 14:22:00,Decision,Decision: Partially Overturned,TM-07,Reviewer,,7
EVT-0018719,APL-2026-002127,2026-07-15 09:30:00,Closure,Case Closed,TM-07,Reporting Analyst,,8
EVT-0018720,APL-2026-002128,2026-06-21 15:15:00,Intake,Appeal Received,TM-04,Intake Specialist,,1
